id_sortie,date_unix,date,titre,massif,denivele,skiabilite_score,skiabilite_label,conditions_text,recit_text,summit_name,summit_altitude,summit_lat,summit_lon,topo_id,temp_max,temp_min,precipitation_mm,wind_max_kmh,snowfall_cm,cloud_cover_%,cloud_low_%,cloud_mid_%,cloud_high_%,temp_max_7d_avg,precipitation_7d_sum,snowfall_7d_sum,days_since_last_snow,temp_min_7d_avg,temp_amp_7d_avg,freeze_thaw_cycles_7d,wind_max_7d,recent_snow_7d,topo_orientation,topo_slope_max_deg,topo_difficulty,topo_denivele,date_dt,day_of_week,month,is_weekend,season,temp_range,is_freezing,is_snowing,cloud_total_%,summit_altitude_clean,altitude_category,north_facing,south_facing,east_facing,west_facing,alt_below_2000,alt_2000_2500,alt_2500_3000,alt_above_3000,low_angle,mid_angle,steep,spring_south,high_north,freeze_friendly,decision,decision_num
165678,1684015200,2023-05-13,Tour de la Levanna Orientale,Alpes Grées S,2276,4,Excellente,"Météo/températures : Froid le matin, chaud au soleil et hivernale dans la tempête<br>Conditions d'accès/altitude du parking : Route sèche<br>Altitude de chaussage/déchaussage : 2150<br>Conditions pour le ski : Poudre puis lourde<br><br>Activité avalancheuse : QQ coulées mais très stable","Itinéraire suivi : comme topo<br>Horaires : <br><div>Deuxième jour en Haute-Mau, inspiré de la sortie https://skitour.fr/sorties/165606 la semaine d'avant, j'avais envie de découvrir cette partie car au bout de 4 années en Maurienne, j'avais jamais mis les ski là-bas.</div><div><br></div><div>La veille Alex me demande si je suis dispo, je lui propose ce tour, il est motivé, Loic nous accompagnera aussi.</div><div><br></div><div>La Haute-Maurienne ne déçoit jamais, elle l'a encore démontrée, pas mal nuageux au départ mais le soleil n'est pas loin, beaucoup moins de neige que hier, vent ou moins arrosé ?&nbsp;</div><div><br></div><div>Longue montée au col Perdu avant de basculer côté Italie, le soleil s'installe et devient de plus en plus présent, tant mieux car on avait bien froid !&nbsp;</div><div><br></div><div>Le couloir est vraiment classe le long des falaises, belle ambiance. La neige est super bonne, poudre, un régal, de la poudre en quantité.</div><div><br></div><div>On repeaute pour la deuxième montée vers l'antécime de la Levanna Orientale à droite de la Cima della Piccola dans le sens de la montée, le soleil chauffe bien à partir de maintenant.&nbsp;</div><div><br></div><div>On peut aller à ce ""col"" ski au pied puis au col se diriger à droite vers un passage mixte qui se fait à pied, une fois au sommet, on rechausse les skis à l'antécime de la Levanna Orientale, à un peu plus de 3300 mètres d'altitude, le sommet est caractéristique, on peut pas de tromper</div><div><br></div><div>La descente versant sud est forcément moins bonne, un peu chauffé mais pas tant, pas terrible.
</div><div>Les nuages sont bien présent côté italien et vers là où on veut aller.</div><div><br></div><div>On décide de remonter vers le Pas de l'Arc et de ne pas suivre la trace comme sur la sortie des précédents, la neige est super lourde, encore fatigué, le traçage est difficile puis on arrive au pied du Pas, moins de 100 de D+ jusqu'au sommet avec une pente pas loin des 50°. Au Pas, on voit des traces du matin en direction de la Pointe Girard.</div><div><br></div><div>On choppe volontiers la trace qui s'arrêtera à 5 mètres du sommet, dommage de ne pas le toper, tout le monde arrive, la météo tourne bien, du vent, de la neige, on traîne pas, descente pas ouf du tout mais bon, puis on se laisse guider jusqu'en bas avec un super passage dans la gorge de la source inférieure de l'Arc, très joli puis déchaussage dans la plaine de l'Arc.</div><div><br></div><div>Le retour est long, long, 3 kilomètres de distance, avec un VTT, c'est vite torché et on chausse directement !&nbsp;</div><div><br></div><div>Tout le monde a la banane et c'est l'essentiel, un super tour bien minérale, avec peu de difficultés mais qui permet de voir du paysage et d'être transfrontalier, si on veut on peut rajouter le sommet de la Levanna Orientale avant de monter au Pas de l'Arc, dans ce cas, le tour est à plus de 3000 de D+.</div><div>&nbsp;</div><div>A noter un enneigement encore bas côté nord, un peu plus côté sud mais avec une approche VTT on porte quasi pas.</div><div>La neige descend encore jusqu'au pied des pistes de Bonneval de ce qu'on a vu, après peut-être des portions dégarnies sur le haut.</div>",Col Perdu,3285,45.4059,7.18471,8812,,,,,,,,,,,,,,,,,,,E,,4.2,2200,2023-05-13,5,5,1,spring,,0,0,0.0,3285.0,high,0,0,1,0,0,0,0,1,0,0,0,0,0,0,good,2
165677,1683928800,2023-05-12,"Ouille d'Arbéron, versant NO",Alpes Grées S,1961,5,Inconnue,Météo/températures : Bien frais au départ et sur 2/3 de la sortie avant de se réchauffer au soleil<br>Conditions d'accès/altitude du parking : route sèche<br>Altitude de chaussage/déchaussage : 2000<br>Conditions pour le ski : Poudre d'hiver<br><br>Activité avalancheuse : QQ coulées de surface mais très stable dans l'ensemble,"Itinéraire suivi : Avérole - Ouille d'Arbéron - ""lac Valettaz"" - col d'Arbéron - Avérole<br>Horaires : <br>&nbsp;<div>La journée commence par par une météo peu engageante dans l'ensemble, qq flocons qui voltigent encore au parking, ciel bien bouché et bien froid, plus froid que cet hiver !&nbsp;</div><div>Portage jusqu'à la fin de la piste avant le refuge d'Avérole, au final tant qu'à monter à Avérole autant aller jusqu'en haut, au retour la gardienne me dira qu'on peut y aller car le refuge était ouvert et elle a fait une dérogation.&nbsp;</div><div><br></div><div>L'ambiance en revanche est splendide, c'est tout blanc, à la fin de la piste, que fût ma surprise de voir un bon 30 cm de fraîche, je chausserai donc là, puis pour la traversée pour rejoindre le ruisseau de l'Oney je déchausse car trop galère sur ces rochers.&nbsp;</div><div>Le passage du ruisseau se passe bien, à cet époque c'est souvent le crux de la journée !</div><div><br></div><div>C'est parti pour tracer, dans 30 cm, avec des jambes en carton je misère pas mal, il fait froid mais j'ai bon espoir que ça se découvre car le soleil est pas loin, après qq heures j'arrive au sommet encore pas mal bouché bien que ce plafond ne soit pas bien loin. Descente par le même itinéraire, sur une super neige, de la bonne poudre d'hiver, je descend quasiment sur le glacier du Baounet puis je monte au col d'Arbéron et descend côté Avérole.&nbsp;</div><div>Dommage de pas être plus en forme car les condis étaient bonnes, le soleil s'est bien installé bien que des nuages traînent sur les sommets.</div><div><br></div><div>Sur le bas, la neige a bien sûr fondu, ça sera portage du ruisseau jusqu'en bas.</div><div><br></div><div>Une belle découverte de cet endroit que j'avais repéré depuis longtemps, pas de pente extrême dans ce coin mais de la belle sauvagerie comme on aime en Haute-Mau, heuresement qu'on peut monter aussi haut en voiture car si on s'en tient à la règle du B0, la rando est extrêmement longue ....</div><div><br></div><div>Le soleil restera toute l'aprèm dans ce coin, parfait pour sécher les affaires pendant la sieste.&nbsp;</div><div><br></div><div>La Maurienne comme on l'aime ^^</div>",Ouille d'Arbéron,3563,45.2716,7.1289,660,,,,,,,,,,,,,,,,,,,NW,,3.2,1700,2023-05-12,4,5,0,spring,,0,0,0.0,3563.0,high,1,0,0,1,0,0,0,1,0,0,0,0,1,0,good,2
165676,1684101600,2023-05-14,"L'Asti, Hommage à Jérôme",Queyras - Alpes Cozie N,1328,4,Excellente,"Météo/températures : Beau, perturbation arrivant rapidement vers 11h<br>Conditions d'accès/altitude du parking : Refuge Agnel<br>Altitude de chaussage/déchaussage :refuge <br><div>Conditions pour le ski :Bon regel nocturne, 20cm de poudre ds la face, conditions printanières sur le reste de l'itinéraire.</div><div>Brèche de ruine en excellente condition pour la période ! <br></div><br>Activité avalancheuse :bonne stabilité ds la face NW","Itinéraire suivi : Gpx<br><div>Horaires : 7h20 -12h40 + Marc<br></div><div><br></div><div>Sortie et compte rendu spécial pour rendre hommage en image à mon, à notre Ami Jérôme Pons alias Jeronimoanto disparu tragiquement dans le couloir Couturier le 4 Mai dernier dans l’accomplissement de son rêve !<br>Tous ceux qui ont eut la chance de côtoyer Jérôme garderons le souvenir d’un homme enthousiaste, passionné de ski, d’un compagnon de cordée hors normes….nous tirant toujours un peu plus vers le haut !<br>De nouveaux sommets nous attendent et tu ne cesseras d’être à nos côtés du bord de ton paradis blanc.</div><div><br></div><div>Petit texte que tu avais publié :</div><div><br></div><div>&nbsp;« Moi, c'est la montagne. C'est le blanc. Je trouve que, quand le monde est sous la neige, il devient plus beau. Ce n'est pas vraiment une surface le blanc, même si l'on parle de manteau neigeux. C'est plus que ça pour moi : c'est une substance. C'est quelque chose qui vous envahit totalement, mentalement et spirituellement, même.<br>Quand on fait du ski de randonnée, on a vraiment l'impression de glisser dans ses pensées. C'est une expérience intérieure. »<br><br>Sylvain Tesson<br><br></div>",L'Asti,3287,44.6915,7.024,,,,,,,,,,,,,,,,,,,,,,,,2023-05-14,6,5,1,spring,,0,0,0.0,3287.0,high,0,0,0,0,0,0,0,1,0,0,0,0,0,0,good,2
165674,1684101600,2023-05-14,Du nord au sud au Dôme des Écrins,Ecrins,3100,4,Excellente,"Météo/températures : Bon regel samedi et dimanche jusqu'à 2200m, matinée ensoleillée dimanche, coup de vent et nuages dimanche aprem et soirée, nuageux lundi matin puis grand beau temps.<br>Conditions d'accès/altitude du parking : Route déneigée jusqu'au refuge Cézanne<br><div>Altitude de chaussage/déchaussage : 2250 à la montée, 1900m à la descente</div><div><br></div>Conditions pour le ski : Globalement très bonne en versant froids d'altitude >3000m, parfois cartonnée par le vent, croutée dans les zones au soleil à partir de 3200m - Bonne également en versant sud en descendant à l'heure pour trouver la moquette, neige fraîche humide en quantité qui boulotte assez vite, en bas des couloirs, les boules sont toutes molles et pas trop gênantes pour le moment -<br><br>Activité avalancheuse : Nombreuses purges en face sud - Attention dans les jours à venir, grosses épaisseurs de neige fraîche au-delà de 3000m,","Sur 3 jours, Montée au refuge du glacier Blanc Samedi soir - Col de Roche Faurio et Refuge des écrins Dimanche - Dôme des écrins --> Col de la Sagne et descente sur le glacier noir Lundi<br><div><br></div><div>De la recherche d'un ski perdu cet hiver sous le grand Glaiza, en passant par le remplacement d'un pneu éclaté sur une piste interdite à 10 bornes du village le plus proche, nous avons fini à ski (deux chacun) sur le dôme des Ecrins, dans une ambiance presque hivernale en face nord et printanière face sud.</div><div><br></div><div>Les plans ont changé à vitesse grand V, V comme vendredi, V comme Vendetta, mais contre qui ? Le printemps qui s'avance et un peu de remords, de n'avoir pas skié, encore au mois de mai.</div><div><br></div><div>Grande Casse ou haute Maurienne d'abord, puis le Davin&nbsp; et les Ecrins, d'accord ?</div><div>Mission recup' d'abord dans le Queyras italien, côté grand Gleyza, pour chercher un ski perdu par Chris en Janvier quand c'était le seul coin avec de la neige, de la neige il n'y en a plus là bas, le ski n'y est pas non plus, nous repartons vers les Ecrins.</div><div><br></div><div>Belle douceur samedi aprem avec 10-12°C au pré de Madame Carle quand nous partons, dos bien chargé. Évidemment il faut porter, jusqu'à 2200 m, avant de pouvoir chausser.</div><div>Le manteau est bien pourri mais ça passe en ski et en conversion serrées jusqu'au refuge du glacier Blanc, où nous passons une excellente soirée, à 4 seulement et un super accueil de Pierre et Agathe, les gardiens.</div><div><br></div><div>Dimanche, on part tranquille, 7h30, on croise la bande des 13, montés la veille aux refuge des Ecrins, à pied. Ils nous chargent de faire un poutou au gardien.</div><div>Vers 9h, nous sommes sous le refuge, le glacier est encore tout poudre et on va faire un tour au col de Roche Faurio. Le petit couloir nord qui plonge derrière est bien rempli, mais un peu raide pour nous, on bascule donc de l'autre côté, sur le col des Sagnes où on découvre...</div><div><br></div><div>Redescente en grosse poudreuse sur le glacier.<br></div><div><br></div><div>Le vent se lève en fin d'aprem, l'heure du repas s'approche et on entend soudain le bruit d'un hélico, qui se rapproche lui aussi.</div><div>Tout habillé de jaune, le gardien sort et rentre bientôt avec un homme en bleu, l'hélico repart.</div><div>Nous nous mettons à table, pendant que l'hélico effectue 2 rotations vers le dôme - Que se passe t-il ?</div><div><br></div><div>Bientôt nous comprenons - 2 gars sont restés coincés au sommet de la barre, épuisés par une montée hors-piste de plusieurs heures et certainement gelés par le vent.</div><div>Ce sont eux qu'on avait vu monté dans le couloir de la barre noire puis longer l'arête vers la Barre, eux qui avaient dormi sous la petite tente orange croisée en bas de Roche Faurio, eux qui vont dévorer avec plaisir les restes (conséquents) de notre dîner (lasagnes, soupe aux poix cassés, gâteau poire chocolat) -&nbsp; <br></div><div><br></div><div>Pourquoi tous ces détails ?</div><div>Pour vous dire que leurs sacs et leurs skis sont restés accrochés à la Croix (4102m) et qu'ils ne vont pas remonter de sitôt - Avis aux répétiteurs qui auront le courage de monter puis de redescendre avec un surplus de matos - Le gardien du refuge aura les coordonnées des fuyards :)<br></div><div><br></div><div>Revenons à nos moutons, réveil matinal pour être sur les skis au plus tôt et tenir l'horaire qui va nous permettre ce petit projet sympa que nous avons en tête depuis hier.</div><div>On part plus tôt que prévu et on arrive 1h plus tard - Il faut dire que 700m de trace à faire, c'était pas du gâteau, le vent ayant recouvert l'autoroute de la veille.</div><div><br></div><div>Flûte zut rezut et ratatouille, nous ne sommes que 6, dont un freerider unijambiste et on profite du moment, le soleil se faisant attendre - à 4000m, rien de spécial, on voit de loin le mont-blanc et puis des nuages, un peu partout, beaucoup de nuages. Franchement la vue est plus belle depuis le Moucherotte.</div><div><br></div><div>Justement, on rote un coup avant de redescendre et hop le soleil apparaît, on rorotte et hop, le soleil disparaît, on rororote et il revient pour nous accompagner sur toute la descente, majoritairement poudreuse, entre les séracs - Du bon ski mais ça devait être meilleur la veille, dommage que le vent ait un peu travaillé la neige.<br></div><div><br></div><div>Malgré le retard, on maintient le cap et on abandonne les compagnons du jour, qui restent sur le glacier, pour reprendre nos traces vers le col de la Sagne. Heureusement, c'est court, car les jambes ont pris du plomb dans l'aile. Les arêtes sont restées prises dans la brume et le soleil nous rejoint au col pour réchauffer la neige de ce beau couloir.</div><div><br></div><div>Il est midi, hop, on rote et on plonge pour 1000m de dénivelé plein sud vers le glacier noir, face au Pelvoux - C'est raide, la neige poudreuse est lourde au sommet et c'est dur d'enchaîner les virages - On reste au centre où nos passages d'hier ont lissé la neige, qui est ferme en moquette à poils courts - Vient le ressaut où nous avons stoppé hier, c'est mou et c'est BONNN, ç'est tout doux à skier, les carres s'enfoncent laaARGEMENT et heureusement car le profil en V n'autorise pas les folies et les contrepentes sont vraiment raides, virage sauté obligatoire jusqu'à la base (où on n'a pas vu la rimaye) <br></div><div><br></div><div>Juste avant que la pente ne s'adoucisse, Chris fait une petite culbute, si belle que je manque de l'imiter au même endroit - Mimétisme d'un duo de choc, certainement :)</div><div>On rejoint la moraine du glacier noir en suivant le couloir plus large, dans une neige molle puis collante, peu importe.<br></div><div><br></div><div>Sur l'idée de Chris, on remonte un peu pour trouver une faiblesse dans la moraine, l'occasion de voir de belles purges en face sud de la Barre où nous étions quelques heures plus tôt. On admire aussi le couloir des avalanches, qui est très bien enneigé.</div><div><br></div><div>Une fois le talus passé, à pied, on prend ski sur le glacier pour une dernière descente qui nous amène jusqu'à 1900m, à 15 min de la voiture.</div><div><br></div><div>Du nord au sud, sentiment de quiétude,</div><div>Du Blanc au noir, lueur d'espoir<br></div>De l'hiver au printemps, fable de l'éléphant",Col de la Grande Sagne,3402,44.9319,6.37917,,,,,,,,,,,,,,,,,,,,,,,,2023-05-14,6,5,1,spring,,0,0,0.0,3402.0,high,0,0,0,0,0,0,0,1,0,0,0,0,0,0,good,2
165673,1684101600,2023-05-14,"Atelier ""brume"" au Colonney",Haut Giffre - Aiguilles Rouges,1240,4,Excellente,"Météo/températures : instable et frais, il neigeotte, il crachote, ce qui n'empêche pas quelques éclaircies bienvenues&nbsp; <br>Conditions d'accès/altitude du parking : clean<br>Altitude de chaussage/déchaussage : 1640<br>Conditions pour le ski :&nbsp; regel nocturne faible sous 2200m, bonnes conditions au dessus de 2300 , légère couche de poudre sur fond dur <br><br>Activité avalancheuse : RAS","Itinéraire suivi :&nbsp; traversée&nbsp; au dessus de la combe du Monthieux<br><div>Horaires : 3h 30</div><div>La tête du Colonney&nbsp; comme on ne l'avait jamais aperçu. Sur la crête sommitale, des nuages venus de nulle part nous enveloppants d'une mystérieuse sensation de disparition.<br></div><div><br></div><div>&nbsp;Des conditions printanières automnales et voire même hivernales... en compagnie agréable avec deux fervents adeptes de l'errance en toutes circonstances.</div><div>&nbsp; Solitude carrément totale, on a juste aperçu une marmotte entre deux nuées ..</div><div><br></div>",Tête du Colonney,2692,45.9714,6.6907,,,,,,,,,,,,,,,,,,,,,,,,2023-05-14,6,5,1,spring,,0,0,0.0,2692.0,mid,0,0,0,0,0,0,1,0,0,0,0,0,0,0,good,2
165672,1684101600,2023-05-14,"Col du Sélé, Versant Est",Ecrins,1760,3,Bonne,"Météo/températures :Dimanche : nuageux, quelques averses Lundi : Beau temps, regel correct, pas de vent.&nbsp;<br>Conditions d'accès/altitude du parking :Ailefroide<br>Altitude de chaussage/déchaussage : 2400<br>Conditions pour le ski : Pas mal de portage, mais on s'y attendait! Une neige correcte pour monter au col.&nbsp;<br><br>Activité avalancheuse : Pas mal de purges un peu partout et des vilaines plaques parties juste au dessus des barres de l'Ourro","Itinéraire suivi :Dimanche : montée au refuge par le chemin d'été<div>Lundi : Col du Sélé et descente, à nouveau par le chemin d'été.&nbsp;<br>Horaires : Dimanche : 14h30-18h30&nbsp;</div><div>Lundi : départ 6h00 col 9h00 Retour ailefroide 12h30<br><br></div><div>L'envie de retourner passer une nuit dans ce bel ancien refuge du Sélé, un créneau de beau temps qui se profile et nous voila&nbsp; partis plus dans l'idée de balader tranquille en altitude que de faire du grand ski, avec quand même un petit espoir de neige fraiche tout la haut? On s'attendait à porter&nbsp; un bon moment, ça n'a pas loupé!&nbsp; En se rapprochant des barres des l Ourro qu'on comptait contourner en rive gauche, toute une série de vilaines plaques parties juste au dessus des barres nous mettent rapidement un gros doute. Avec en prime une neige pourrie en profondeur, ça ne demande qu'à partir en coupant la pente un peu plus haut. On change vite de plan et décide de tenter le chemin d'été en rive gauche ( l'itinéraire ski avec la sortie dans le couloir étant tout sec). On est bien content que les câbles n'aient pas été retirés pour l'hiver, car sans câbles ça serait chaud..On chausse à la sortie des rochers sous le nouveau refuge, et on finit la montée sur une neige bien humide mais portante.&nbsp;</div><div><br></div><div>Le matin, grand beau comme annoncé, on profite du lever de soleil et on remonte la piste bleue jusqu'au col. C'est pas la grosse pente mais on est tellement contents d'être la haut. Les faces nord sont bien couvertes&nbsp; de neige fraiche, la vue sur les Bancs depuis le col est superbe. L'ailefroide Orientale donne envie...</div><div><br></div><div>On descend dans une neige correcte, un poil croutée puis dure dans la partie N mais ça reste bien agréable à skier.&nbsp;</div><div>Mais la croute de regel n'est quand même pas bien épaisse sur le bas, et les pentes au dessus des barres de l'Ourro prennent le soleil tôt , la neige a déjà bien ramolli à nouveau. On n'hésite un peu, c'est tellement rapide de descendre rive droite sans déchausser. Mais la moindre plaque qui partirait ne pardonnerait pas, alors on la joue safe et on se refait la Via Ferrata en mode descente, avec la corde en plus pour s'assurer dans les passages ou le câble est enfoui sous les quelques plaques de neige qu'il reste. D'ailleurs le câble&nbsp; a un endroit n'est pas relié à son&nbsp; point....ça sert de leçon pour ne pas s'y fier aveuglément!&nbsp;</div><div><br></div><div>A la sortie des câbles je rechausse et pars rive droite, j'arrive à déchausser vers 2000. Dan n'a pas le courage de remonter son split, avec le replat juste en dessous..</div><div><br></div><div>On aperçoit les mêmes skieurs que la veille je crois qui montaient au refuge du Pelvoux, le portage a l'air le même, la neige est juste en dessous du refuge à priori.</div><div><br></div><div>&nbsp;</div><div><br></div><div><br></div><div><br></div><div><br></div><div><br></div><div><br></div>",Col du Sélé,3283,44.86,6.3525,2069,,,,,,,,,,,,,,,,,,,E,,3.3,1760,2023-05-14,6,5,1,spring,,0,0,0.0,3283.0,high,0,0,1,0,0,0,0,1,0,0,0,0,0,0,good,2
165671,1684101600,2023-05-14,Col de la Disgrâce,Alpes Grées S,1437,4,Excellente,Météo/températures : De belles éclaircies toute la sortie / Bon regel nocturne&nbsp;<br>Conditions d'accès/altitude du parking : Voiture jusqu'au parking de l'Ecot<br>Altitude de chaussage/déchaussage : Chaussage/Déchaussage 80m au dessus du parking et presque toute la descente passe à ski (2 fois 10m les skis à la main)<br>Conditions pour le ski : 2-3cm de neige fraîche de la veille sur fond dur jusqu'au plateau des Evettes / Neige bien ramollie jusqu'au parking<br><br>Activité avalancheuse : Beaucoup de vent en altitude la veille et la nuit car pas mal de plaques sont parties (d'où notre changement de plan initial qui était la Petite Ciamarella),Itinéraire suivi : Comme le topo jusqu'au col de la Disgrâce&nbsp;<br>Horaires : Départ 6h15 - Sommet 10h15 - Voiture 12h15,Col de la Disgrace,3225,45.3554,7.15289,3096,,,,,,,,,,,,,,,,,,,W,35.0,3.2,1625,2023-05-14,6,5,1,spring,,0,0,0.0,3225.0,high,0,0,0,1,0,0,0,1,0,1,0,0,0,0,good,2
165670,1684101600,2023-05-14,"&nbsp;A la Pointe de Bramanette par le vallon du Fond, dessine moi un S",Cerces - Thabor - Mont Cenis,1525,3,Bonne,"Météo/températures : brouillard jusqu'à 12h, puis de belles éclaircies 🌥️<br>Conditions d'accès/altitude du parking : Chapelle St Anne 1670m par la piste<br>Altitude de chaussage/déchaussage : vers 2300m<br>Conditions pour le ski : portage entre la Chapelle et le Fond, puis neige peu portante jusqu'à 2700m (Courousset), puis portante et excellente jusque 3150m.<br><br>Activité avalancheuse : RAS sur l'itinéraire parcourue","Itinéraire suivi : trace jointe à la montée, idem à la descente<div><br></div><div>Une bonne fenêtre météo annoncée sur le BRA pour ce lundi, alors inutile d'attendre l'ouverture (ce jour en principe) de la barrière de la piste du Nant pour découvrir le dernier vallon du massif d'Ambin au dessus de Bramans que je n'avais pas encore parcouru.</div><div>Côté ciel, il faudra attendre le début d'après midi pour y voir quelque chose dans le vallon et il fallait y croire, avec la pluie le matin à St Jean de Maurienne, puis un ciel bas au rez de chaussée à Modane, et la bruine au départ de la Chapelle St Anne.</div><div>Départ baskets au pied et casque sur la tête pour parcourir le crux du jour entre la Chapelle et le Pont St Anne, effectivement, en passant les armoires et les pianos tombés du ciel il est préférable de ne pas s'y attarder. Un mauvais 1/4 d'heure à passer en serrant les fesses....</div><div>Puis c'est une bonne piste-route que j'ai préférée parcourir à la place d'un chemin bien humide qui monte jusqu'à Longe Cote.</div><div>Une fois arrivé au Fond; on entrevoit enfin les premiers névés, mais sans pouvoir chausser les skis.</div><div>Je chausserai en face de Pierre Carrée. Puis c'est un long vallon qui mène jusqu'à Courousset, où il faut choisir sa destination finale entre les Pointes St Mchel et Bramanette, avec un ciel qui enfin se déchire pour laisser passer de belles éclaircies.</div><div>Ce sera direction Bramanette, et son vallon suspendu au parcours bien esthétique qui mène jusqu'à l'arête finale sous la Pointe de Bramanette.</div><div>De belles pentes à la descente jusqu'à Courousset, puis du moins bon, mais heureusement c'est tout droit jusqu'au Fond en pente douce, où on retrouve ses baskets pour une descente tranquillou jusqu'au crux.</div><div><br></div><div><br><div><br></div><div><br></div></div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-14,6,5,1,spring,,0,0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good,2
165669,1684101600,2023-05-14,"Brèche supérieure des Heuvières, couloir Nord",Queyras - Alpes Cozie N,1680,4,Excellente,Météo/températures :0 degré à 6h30 <br>Conditions d'accès/altitude du parking : chaurionde<br>Altitude de chaussage/déchaussage : 2100m 15min<br><div>Conditions pour le ski :bon regel <br></div><div>brèche des heuvieres couloir 5 à 10cm de poudre sur fond dur en rive droite axe ou moquette en rive gauche****</div><div>triangle sous le couloir petite boulette et coulée en neige froide souple**** puis moquette****.</div><div>replat sous le col de la petite part et combe poudre ou transfo selon l'orientation puis moquette jusqu'au lac qui colle légèrement parfois la ou ça chauffe depuis le matin.*** ou ****&nbsp; <br> </div><br>Activité avalancheuse : coulée de surface dans le couloir,"Itinéraire suivi : Chaurionde, lac, brèche sup des Heuvières, descente jusque vers 2500m et remontée au sommet de la combe de la petite part vers 3000m, lac, voiture<br>Horaires : 6h30 à 11h <br><div>Retour dans le secteur avant qu'il n'y ai trop de portage et cette fois-ci en bonne compagnie avec le dam's et le missou.</div><div>On avait l'embarra du choix avec les dernières chutes qui ont bien tout lissé sauf les grosses coulées.<br></div><div>Aprés la Brèche supp des Heuvières nos jambes nous ont pas porté plus loin que le replat sous le col de la petite Part.</div><div>Rincés mais heureux d'avoir profité des belles conditions et du calme absolu du cirque de la Font Sancte.<br></div>",Brèche des Heuvières,3050,44.6099,6.79775,4683,,,,,,,,,,,,,,,,,,,NE,,4.3,1300,2023-05-14,6,5,1,spring,,0,0,0.0,3050.0,high,1,0,1,0,0,0,0,1,0,0,0,0,1,0,good,2
165668,1684101600,2023-05-14,"Col des Ugousses, par le Vallon de Clausis",Queyras - Alpes Cozie N,1500,4,Excellente,"Météo/températures : 2° à 6h00 au parking <br>Conditions d'accès/altitude du parking : Route sèche jusqu'à l'étable des Génisses. Route interdite au delà de la Bergerie du bois noir. A noter, il y'a un panneau 'sens interdit' au début de la route du Cristillan, mais il est probablement accompagné d'un panonceau 'en cas d'orage' ou 'par temps de neige' qu'un indélicat propriétaire de chalet aura oté.<br>Altitude de chaussage/déchaussage :&nbsp; Environ 2200m<br>Conditions pour le ski : Versant Sud du Col des Ugousses, transfo ****&nbsp; (skié en AR jusqu'à 2700m) Versant nord: 5cm de poudreuse tassée entre 3000 m et 2750 transfo dans le versant nord du Pic de Clausis, à peine revenue à 10h30 <br><br>Activité avalancheuse : Les pente raides orientée Nord sont purgées, souvent jusqu'au sol. RAS ce matin.","Itinéraire suivi : Bergerie du Bois Noir, Col de Clausis, Col des Ugousses, Petit AR en versant Sud, versant nord avec une petite remontée au point 2879.<br>Horaires : 5h30 - 11h00<br><div><br></div><div>Enfin, les joies d'une sortie de printemps. Même un gros fiacre comme le mien peut se prendre pour Kilian Jornet et monter à 800m/ h (bon ok 500 m/h et que la première heure) puis tricoter, bricoler, labourer et pâturer, faire des boucles et des huits et approcher les 2000 m de d+ ou plutôt 1500.</div><div>Ce vallon de Cristillan reste un bon plan de fin de saison, la neige est encore pour quelques jours juste au dessus de la plus haute bergerie.&nbsp; <br></div>",la Roche Noire,3134,44.6369,6.89195,5231,,,,,,,,,,,,,,,,,,,T,,4.1,1100,2023-05-14,6,5,1,spring,,0,0,0.0,3134.0,high,0,0,0,0,0,0,0,1,0,0,0,0,0,0,good,2
165667,1683324000,2023-05-05,"Grande Aiguille de la Bérarde, Couloir Nord",Ecrins,1720,4,Excellente,"Météo/températures : Beau 4°C au parking ...<br>Conditions d'accès/altitude du parking : RAS&nbsp;<br>Altitude de chaussage/déchaussage : Déchaussage ~ 2200<br>Conditions pour le ski :Bonne ; neige densifiée dans le bas du couloir, encore bien en poudre au dessus de 2700<br><br>Activité avalancheuse : RAS","Itinéraire suivi : Topos - Passage par les vires ok, couloir bien en neige/ un peu de brassage - Sortie sèche en rocher<div>Descente athlétique ...&nbsp;</div><div>Sortie ""alpine""<br><br><br></div>",Grande Aiguille de la Bérarde,3421,44.9163,6.27728,1448,,,,,,,,,,,,,,,,,,,N,,5.3,1720,2023-05-05,4,5,0,spring,,0,0,0.0,3421.0,high,1,0,0,0,0,0,0,1,0,0,0,0,1,0,good,2
